,Country,Year,GDP,Region_x,HUMAN FREEDOM (Score),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Disappearances,Violent Conflicts,Organised Conflicts,Terrorism Fatalities,Terrorism Injuries,"Disapperances, Conflicts, and Terrorism",Female Genital Mutilation,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,"Establishing Educational, Sporting and Cultural Organizations","Operating Educational, Sporting and Cultural Organizations","Establishing and Operating Educational, Sporting and Cultural Organizations","Association, Assembly, & Civil Society",Press Killed,Press Jailed,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),Government Consumption,Transfers and subsidies,Government  enterprises and investment,Top marginal income tax rate,Top marginal income and payroll tax rate,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory costs of the sale of real property ,Reliability of police,Business costs of crime,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,Standard deviation of inflation,Inflation: Most recent year,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector),Mean tariff rate,Standard deviation of tariff rates,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates,Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Conscription,Labor market regulations,Administrative requirements,Bureaucracy burden,Startinga  business,Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),Happiness Rank,Happiness Score,Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,January_cpi food,February_cpi food,March_cpi food,April_cpi food,May_cpi food,June_cpi food,July_cpi food,August_cpi food,September_cpi food,October_cpi food,November_cpi food,December_cpi food,January_cpi general,February_cpi general,March_cpi general,April_cpi general,May_cpi general,June_cpi general,July_cpi general,August_cpi general,September_cpi general,October_cpi general,November_cpi general,December_cpi general,January_Food price inflation,February_Food price inflation,March_Food price inflation,April_Food price inflation,May_Food price inflation,June_Food price inflation,July_Food price inflation,August_Food price inflation,September_Food price inflation,October_Food price inflation,November_Food price inflation,December_Food price inflation
552,47,2013,9373.003028000001,8,6.37,3.7,4.88416740140516,3.9593998127344197,4.49,6.8,10.0,10.0,7.5,9.21350011325598,9.842700022651199,9.311240027181439,10.0,0.0,5.0,2.5,6.25,7.45374667572715,10.0,5.0,5.0,6.66666666666667,7.5,7.5,7.5,9.42666666666667,10.0,9.71333333333333,7.5,7.5,7.5,6.66666666666667,7.5,7.5,6.66666666666667,7.5,10.0,7.5,7.5,7.5,10.0,10.0,1.6666666666666698,3.0,10.0,7.5,7.5,6.16666666666667,7.0,0.0,10.0,5.0,2.5,3.75,6.2730200022651195,6.07647058823529,9.875389038099812,2.0,7.0,7.0,7.0,3.64263777958485,5.71889948118399,4.12328140184275,4.44161641666667,5.49133872767131,5.1,5.0,1.5912937443547202,7.26926622793617,5.9526745000000005,5.81670866666667,0.6923076923076921,4.20815362054347,8.46986278057147,9.191133925369849,8.876080116520232,5.0,7.884269205615389,0.0,8.48,5.2576,4.5792,6.01862172762553,7.30305655099749,6.66083913931151,10.0,5.6146203702290896,0.7692307692307689,9.62443079442028,5.33609397796005,6.644033279317889,8.0,9.57217525972769,10.0,9.1907250865759,8.9,4.65612491666667,5.83632591666667,10.0,10.0,7.714038866696759,4.2819335,3.55555555555556,8.793438592273201,4.57907740537821,9.34862096737331,8.76697408854087,6.55426668485353,7.81967687937539,6.46,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,88.650999,89.690702,89.898607,89.608367,89.810197,89.941315,90.547156,90.39094,91.185313,91.198258,91.053314,91.525746,87.770385,89.000548,89.109746,89.747945,89.893659,90.090251,90.447005,90.922064,91.178027,91.244754,91.211828,91.43793,0.078544,0.07571699999999999,0.075911,0.04749,0.048183,0.057147,0.067597,0.056628,0.058041,0.040165,0.037628,0.039378
553,129,2013,24412.8862,8,7.14,3.7,4.88416740140516,3.9593998127344197,5.29,2.23845200237158,10.0,10.0,5.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,7.412817334123861,10.0,10.0,5.0,10.0,7.5,7.5,7.5,9.888888888888891,9.027777777777779,9.45833333333333,7.5,7.5,7.5,6.66666666666667,7.5,7.5,6.66666666666667,7.5,10.0,7.5,7.5,7.5,10.0,10.0,4.66666666666667,5.25,10.0,7.5,7.5,7.47916666666667,7.0,0.0,10.0,5.0,7.5,5.0,7.16789183353097,0.49705882352941105,9.141765440175,7.0,10.0,10.0,10.0,3.34611645740279,5.996988144221441,5.19745879791114,4.48280189381199,5.252647056853981,8.6,5.0,4.064276714136589,7.075346501751549,5.197397490427,5.2708415790364995,0.9743589743589741,5.570255276622619,8.798092360464778,5.09716481907095,9.13221230334176,10.0,8.25686737071937,9.053333333333331,7.6,6.2264,9.053333333333331,5.70368089180517,7.7615635734183,6.732622232611741,10.0,5.42885421210147,8.46153846153846,10.0,7.96346422454664,8.43735494762293,5.0,10.0,8.0,7.66666666666667,5.56666666666667,4.41632754405992,6.425230165601361,8.0,10.0,6.99023083082281,5.32678109441895,6.0,8.67097400477375,4.91486142622271,8.97792030570229,9.0135792708327,7.150686016991731,7.2691945048270705,7.11,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,95.292444,96.397255,97.153702,97.541879,98.358046,99.223979,100.020239,101.065331,101.383835,101.015565,100.398463,100.438276,93.057615,93.653986,94.114667,94.291767,94.598768,95.025752,94.903021,95.407887,95.563173,95.635688,95.626661,95.768274,0.052203999999999987,0.059628,0.067359,0.068702,0.071103,0.067688,0.073382,0.07711900000000001,0.07492599999999999,0.071248,0.06526599999999999,0.061428
554,30,2013,2067.796467,8,5.41,3.7,4.88416740140516,3.9593998127344197,3.1,6.3838798829615495,10.0,10.0,2.5,10.0,10.0,8.5,5.6,0.0,0.0,0.0,2.8,5.8946266276538495,10.0,10.0,5.0,8.33333333333333,5.0,7.5,6.25,8.77777777777778,8.1,7.70925925925926,7.5,5.0,7.5,7.5,7.5,5.0,7.5,6.25,5.0,7.5,6.25,6.5,10.0,10.0,2.6666666666666696,2.25,5.0,7.5,7.5,6.41666666666667,7.0,10.0,10.0,10.0,2.5,6.25,5.76958258283939,8.91176470588235,9.918256130790189,4.0,1.0,1.0,1.0,7.59992833258122,6.28598983385075,1.97398532324473,2.04606003294627,2.51651895511627,3.4,5.0,2.2232107685741602,4.1720227436028905,2.7484604160817496,3.36579083333333,0.7105263157894741,2.39965985154352,8.15736329156381,6.47572882890021,9.97090979045425,0.0,6.151000477729571,7.44,6.4,6.184,6.292000000000001,3.61548562178294,0.0,1.80774281089147,10.0,3.68650223347346,1.53846153846154,1.43813333709728,2.22103236967743,5.08019379514222,2.0,8.67924528301887,9.0,6.559748427672959,6.1,3.87034916666667,6.75490023994446,8.0,3.0,5.94458236904873,3.15448092950185,1.11111111111111,5.67819544273046,2.17282189533343,7.5323223854101595,1.7947730255629,3.5739507982749803,5.35942719833222,5.06,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,99.079362,99.373803,100.036295,99.889074,101.434889,100.625177,102.318212,101.950161,100.698787,102.318212,101.950161,100.698787,92.927616,93.535436,93.419041,94.330133,93.824778,93.564889,94.529608,94.950449,94.552261,95.462282,95.249975,94.778082,-0.008106,0.005212,0.027211000000000003,0.02881,0.029895,-0.022175,-0.058903,-0.109897,-0.075676,-0.022504,0.018382,-0.006536
555,147,2013,1430.525333,8,6.2,3.7,4.88416740140516,3.9593998127344197,3.71,6.400032893174171,10.0,10.0,7.5,10.0,10.0,9.5,9.6,5.0,5.0,5.0,7.3,7.73334429772472,5.0,10.0,10.0,8.33333333333333,7.5,7.5,7.5,9.888888888888891,7.91666666666667,8.43518518518519,5.0,5.0,5.0,5.0,5.0,7.5,5.0,6.25,7.5,7.5,7.5,5.75,10.0,10.0,3.3333333333333304,3.75,7.5,7.5,7.5,7.08333333333333,7.0,0.0,0.0,0.0,5.0,2.5,6.07102125961637,6.96764705882353,8.44726233910181,4.0,7.0,5.0,7.0,6.94289163967401,6.67156020751987,3.9392816945910494,3.8,7.9940028014184294,0.0,5.0,3.1470573949280602,1.94298549325926,6.94778504018913,8.2020811607565,0.897435897435897,4.39184211522565,9.27015784510084,9.222584501144619,9.645305514157881,0.0,7.03451196510083,7.46,7.62,7.2868,7.4556,6.25077022695035,6.34149146898038,6.296130847965361,10.0,7.160665615839241,0.7692307692307689,1.65938461972763,3.19642700159922,6.737039462391139,8.0,10.0,10.0,9.33333333333333,1.6666666666666698,5.19678646572103,7.48857625768322,8.0,0.0,4.893155154752731,5.46120654373523,1.55555555555556,8.56001719442893,6.6341803710233,8.19923720701484,6.973481853691231,6.230613120908179,6.81903386966475,6.33,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,97.987835,97.159535,97.159535,97.076705,98.650474,97.573685,95.975067,93.597847,93.713809,90.599403,91.427702,90.417177,98.145886,97.847884,98.017122,97.716187,98.136405,97.977503,97.379037,96.866066,96.78057,96.147549,96.439477,96.181221,0.048759,0.051075,0.055806,0.02807,0.007614,0.010292,-0.013032,-0.017391,0.003904,-0.016367,-0.022321,-0.05734
556,145,2013,15318.63674,7,6.69,5.1,3.9,5.1,4.71,8.30122111472385,10.0,9.075474518206661,5.0,8.76240768839304,8.01300396452669,8.17017723422528,10.0,5.0,5.0,5.0,7.5,7.990466116316379,5.0,10.0,10.0,8.33333333333333,7.5,7.5,7.5,7.084444444444441,7.22222222222222,7.268888888888889,7.5,7.5,10.0,7.5,8.75,7.5,7.5,7.5,7.5,7.5,7.5,7.75,10.0,9.853249923524869,3.0,3.25,7.5,7.5,5.0,6.58617856050355,7.0,10.0,10.0,10.0,2.5,6.25,6.79395660735167,4.56764705882353,9.11933697937268,7.0,8.0,8.0,8.0,6.39760415942845,7.016917639524929,4.67075103234735,4.25267119464688,5.1542565369285,3.3333333333333304,4.16666666666667,6.23718924356626,7.891320730125611,3.66820232212718,5.35374137610342,0.8648648648648649,4.633995702812791,9.161136621783688,9.48595578322608,9.56302276293857,0.0,7.05252879198709,9.57333333333333,7.72,3.4792,6.92417777777778,5.76655262916067,8.17902560160913,6.9727891153849,10.0,6.36526822528473,1.53846153846154,6.084410272334661,4.662713345360309,7.13992005963075,8.0,9.92955031369388,10.0,9.309850104564632,5.56666666666667,5.699033430761549,5.4639729661319105,10.0,0.0,4.68262253228188,3.83521210503236,10.0,9.050215899145869,4.23030705722801,9.07634806564869,7.0407378124981,7.20547015659217,7.065980931146231,6.58,95.0,5.067,0.87951,0.5411655167770385,0.49853384031295805,0.1018709465134144,0.390009567141533,1.9165205368042,93.52439,93.454196,93.699874,94.752781,95.577557,95.507363,95.305556,95.454718,95.60388,96.182978,96.27072,96.27072,98.252037,98.459002,98.524854,98.684782,98.91997,99.07049,99.173973,99.164565,99.324493,99.493828,99.587903,99.729016,0.042955,0.040645,0.036595,0.04147,0.035949,0.035188,0.028112,0.026514,0.024927,0.028716,0.038523,0.030138
557,143,2013,2567.7857010000002,0,6.3,4.241641186711755,4.999504685423425,4.0944202834141805,3.29,9.35516467673983,5.0,10.0,2.5,9.67391428845224,7.99457287398128,7.0336974324867,10.0,5.0,5.0,5.0,7.5,7.96295403640885,10.0,10.0,10.0,10.0,5.0,5.833333333333335,5.0,9.55555555555556,9.538888888888891,9.54722222222222,5.0,5.0,5.0,3.3333333333333304,2.5,5.0,4.583333333333335,2.5,10.0,7.5,7.5,4.0,10.0,10.0,1.6666666666666698,2.5,7.5,7.5,7.5,6.04166666666667,7.0,0.0,0.0,0.0,7.5,3.75,6.4805996202133205,8.75588235294118,9.063487738419619,0.0,10.0,7.0,8.5,2.3474933902316897,5.7333726963185,4.32291666666667,4.51612909634908,4.754385948181151,3.3,5.83333333333333,5.67456036086748,8.08449663481758,4.754385948181151,5.65292119979858,0.756756756756757,4.50825461244258,9.82786615617492,8.22996174631032,8.99807070931017,5.0,8.01397465294885,9.18666666666667,8.44,7.7848,8.47048888888889,4.5263159275054905,0.6289198543055761,2.57761789090553,10.0,4.12666062513987,3.07692307692308,0.9956307718365799,2.7330714912998397,5.94529456777357,8.0,9.410308677926619,8.0,8.4701028926422,5.56666666666667,5.2482271194458,6.29824558893839,4.0,0.0,4.87374213942988,5.09057998657227,2.6666666666666696,8.50660120459916,4.2867739200592,7.19696468994215,7.6572507682276605,5.9008062060111905,6.414883746027759,6.12,100.0,4.996,0.8556299999999999,0.637524425983429,0.3981558382511141,0.14637714624404902,0.07855,1.87031,86.186699,86.459226,86.799885,86.799885,86.868016,86.66362099999998,85.982303,86.868016,87.413071,87.889993,88.16252,88.503179,87.869332,88.396548,88.484944,88.661914,88.750576,88.839327,88.75048699999998,89.549242,89.81789,90.087343,90.087343,90.628678,0.060352,0.066387,0.074199,0.080577,0.073232,0.070707,0.056951,0.047658,0.033011,0.022998,0.026984,0.030952
558,146,2013,9216.474857,7,6.45,4.0,4.283274455737955,4.3,3.36,8.42059925365256,10.0,10.0,7.5,10.0,10.0,9.5,10.0,5.0,5.0,5.0,7.5,8.47353308455085,10.0,10.0,0.0,6.66666666666667,5.0,5.0,5.41666666666667,7.77333333333333,5.044444444444441,6.40888888888889,7.5,7.5,7.5,7.5,5.0,7.5,5.0,5.0,7.5,6.66666666666667,6.25,6.25,10.0,10.0,6.33333333333333,7.25,7.5,7.5,7.5,8.39583333333333,7.0,10.0,10.0,10.0,5.0,7.5,6.57980688224882,0.0,8.168419983527441,0.0,10.0,10.0,10.0,5.557039052263,4.74509180715809,3.85018826576577,3.2165298762641097,2.99739282882883,5.3,5.0,0.0,7.45866368663153,4.2929724774774805,4.7338106218975895,1.0,3.4844134386048196,9.24039733230056,7.7117250047907495,7.76867550780596,10.0,8.68019946122432,9.36666666666667,9.5,10.0,9.62222222222222,5.33813942069375,6.19345143549356,5.76579542809365,10.0,4.875967711763639,8.46153846153846,4.31440001129185,6.66875308665105,7.352256912322309,8.0,10.0,9.0,9.5,3.3333333333333304,4.01819993257189,5.790006747195821,8.0,10.0,6.85692333551684,3.4958719006249397,4.0,9.25867480135544,3.3781383135386496,7.5424572369603595,6.90622589488437,5.763561357893961,7.3734948978035995,6.33,95.0,5.067,0.87951,0.5411655167770385,0.49853384031295805,0.1018709465134144,0.390009567141533,1.9165205368042,183.15054,184.480472,186.190383,187.330324,188.470265,189.990187,188.660256,189.230226,188.280275,188.470265,188.660256,189.040236,96.706318,97.213164,97.922749,98.328227,98.632335,99.24055,98.936442,99.037812,98.733704,98.936442,99.24055,99.34192,0.07749600000000001,0.07965900000000001,0.084071,0.088701,0.09331,0.10011,0.08643300000000001,0.083754,0.072511,0.06514,0.057818,0.051797
559,148,2013,32831.47606,3,6.75,5.1026376711942,4.823171832742269,3.7,4.93,0.0,10.0,10.0,7.5,10.0,9.258296693189981,9.351659338638001,10.0,5.0,5.0,5.0,7.5,5.617219779546,10.0,10.0,10.0,10.0,7.5,7.5,8.75,9.777777777777779,8.98333333333333,9.380555555555551,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.75,10.0,10.0,8.0,7.25,10.0,10.0,10.0,8.8125,0.0,0.0,0.0,0.0,10.0,5.0,6.78593688933094,6.27058823529412,8.41899830719149,0.0,9.0,5.0,7.0,5.636144766617909,5.4651462618207,5.99964459265137,3.81203543484214,5.213455076101799,8.33333333333333,3.33,2.96449804698544,6.24378005207049,3.46449968846752,2.09168829136262,0.9743589743589741,4.5468318486007595,8.67961599000491,5.05034145969842,8.960036519068801,10.0,8.17249849219303,8.98666666666667,7.86,5.8056,7.550755555555559,6.662021928166139,8.36811062932593,7.51506627874604,10.0,5.924930387862589,6.153846153846151,10.0,7.35959218056958,8.10635350371779,5.0,9.045176236968391,9.0,7.6817254123228,10.0,4.58240414814815,6.08300762811505,10.0,10.0,7.633604462706179,4.14205084277344,6.66666666666667,9.6244567572425,3.5790502682680203,6.841311308739099,7.6460414417598495,6.416596214241589,7.243975363090191,6.71,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,82.69530999999998,83.316612,83.64279499999998,85.537767,86.376525,86.982294,81.670161,81.685694,79.992645,82.15167,85.056258,85.73969,89.234353,89.49114200000002,89.70513299999998,91.031879,91.459862,91.716651,89.876326,89.876326,89.020361,90.090318,91.545458,91.887844,0.138093,0.106436,0.128931,0.093527,0.096196,0.125854,0.048246,0.07678099999999999,0.03,0.037262,0.073305,0.101577
560,149,2013,11032.93957,4,6.21,4.5,5.4,4.5,4.8,8.780159365565291,10.0,10.0,2.5,9.243425534339801,9.49158195907634,8.24700149868323,10.0,0.0,0.0,0.0,5.0,7.34238695474951,10.0,10.0,5.0,8.33333333333333,2.5,5.0,3.75,7.77777777777778,4.67222222222222,5.4,7.5,5.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.0,6.25,6.75,10.0,10.0,4.0,5.25,10.0,7.5,5.0,7.392857142857139,7.0,0.0,0.0,0.0,5.0,2.5,6.073215786306419,5.42647058823529,6.411152108805389,7.0,7.0,4.0,5.5,6.06413789606665,6.0803521186214695,4.26143975436046,4.22920628717074,4.99294520821975,6.66666666666667,8.33333333333333,4.881959393311191,7.257791190350599,5.140627033623151,4.36924667074958,0.794871794871795,4.999038586388861,9.034573985070539,9.59936391428244,8.840291076216001,0.0,6.868557243892241,8.83333333333333,6.9,5.164,6.96577777777778,4.85728201587438,7.57423156717426,6.215756791524321,10.0,5.89398304795822,0.7692307692307689,9.40317951178993,5.3554644429929805,7.13424975307377,5.0,6.012212306247059,10.0,7.0040707687490205,6.1,4.18824892023126,5.31260920194162,10.0,3.0,6.05933904600116,4.1802008649689295,5.111111111111111,9.6036993931089,4.53576947366643,9.39810631658446,8.38585698863533,6.86912402467919,6.64417794647646,6.35,71.5,5.4445,0.945145,0.6408265942668915,0.349695,0.13466499999999998,0.17241947352886194,1.98356,89.243385,89.659462,90.444668,90.757659,89.955637,90.540909,90.697934,90.991215,91.365213,92.449796,93.163018,94.70925,89.734015,89.84568399999998,90.366913,90.762474,90.98799,91.448134,91.736004,91.858489,92.002506,92.578759,93.120867,93.832733,0.081974,0.062086,0.074669,0.07306900000000001,0.075588,0.085634,0.074635,0.063364,0.056851,0.06767999999999999,0.07109700000000001,0.076875
561,150,2013,22269.037659999998,4,7.08,4.5,5.2,3.9,4.56,8.27490640421821,10.0,9.86805182866113,5.0,9.63494339262913,9.49331902205874,8.7992628486698,10.0,10.0,10.0,10.0,10.0,9.024723084296,10.0,10.0,10.0,10.0,5.0,5.0,5.0,7.21333333333333,4.580555555555559,5.59796296296296,7.5,7.5,7.5,5.0,6.25,7.5,7.5,7.5,7.5,5.0,6.25,7.0,10.0,4.722073146445201,2.3333333333333304,3.5,10.0,10.0,5.0,6.50791521139693,7.0,10.0,10.0,10.0,10.0,10.0,7.30676858850999,6.3,6.03252713927757,7.0,7.0,7.0,7.0,6.68240807535355,6.60298704292622,3.4528587557427,4.45669496284757,5.936298888450481,3.3333333333333304,5.83333333333333,5.7863813790183,8.57175962590769,4.29956876193433,5.838991342770081,0.9189189189189191,5.06479676759307,8.14302275613335,9.44887225750728,8.501381938904519,10.0,9.023319238136288,9.48666666666667,7.84,0.49599999999999894,5.94088888888889,5.509819492673991,8.2004246094605,6.85512205106725,10.0,5.45576110380512,2.3076923076923097,8.40754873995335,5.39033405048359,7.04658624760993,5.0,8.903470399533392,10.0,7.96782346651113,5.56666666666667,4.85435449180407,7.21757508523464,8.0,1.0,4.85930834830318,4.12586448055111,6.66666666666667,9.579949474555,5.219031996596151,8.15660309586384,7.46669221827489,6.86913465541794,6.56542215674408,6.86,71.5,5.4445,0.945145,0.6408265942668915,0.349695,0.13466499999999998,0.17241947352886194,1.98356,78.31342,79.00658,80.61485,79.56657,77.83197,79.24902,79.42657,78.81537,79.39584,82.50310999999998,81.39679,82.58165,83.17439,83.42384,83.97644,84.32949,84.45229,85.09699,85.36179,85.27351999999998,85.9259,87.47242,87.48009,87.88303,0.068484,0.055951,0.081048,0.068311,0.070694,0.12878699999999998,0.12720499999999998,0.10245,0.087253,0.111305,0.097716,0.096676
562,144,2013,2539.662399,8,6.7,4.2,4.8,4.5,4.5,7.0795824640262595,10.0,10.0,7.5,10.0,10.0,9.5,8.5,0.0,0.0,0.0,4.25,6.943194154675419,10.0,10.0,5.0,8.33333333333333,10.0,7.5,8.75,8.73333333333333,5.78888888888889,7.75740740740741,5.0,5.0,2.5,7.5,5.0,2.5,5.0,3.75,10.0,7.5,8.75,5.5,9.34171455775544,10.0,4.0,4.5,7.5,7.5,10.0,7.54881636539363,7.0,10.0,10.0,10.0,7.5,8.75,6.64975424928229,6.117647058823531,9.971240403326119,7.0,8.0,3.0,5.5,6.18066498713329,6.95391048985659,3.67289859139095,4.15651681314777,4.2463697821818105,6.66666666666667,8.33333333333333,5.714490119544849,7.2545505202078795,4.11041212158539,5.24872028277453,0.9142857142857141,5.25407174835845,8.28280292332845,9.26042505686896,8.425855270852031,5.0,7.742270812762361,8.553333333333331,7.44,5.1872,7.06017777777778,4.85007370057781,7.031881534820731,5.940977617699269,10.0,5.304076132605481,0.0,10.0,5.101358710868491,7.02562852658639,8.0,7.1995174181873,10.0,8.39983913939577,4.43333333333333,4.78218094157507,5.972513053540929,10.0,5.0,6.410206625745929,4.279946208686019,2.44444444444444,8.917563886308349,3.1934174033947498,7.56096911041036,7.97111190932635,5.72790882709505,6.84598486407891,6.76,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,93.91243349999999,93.8171805,94.87157099999999,95.3367575,96.272053,96.2082,96.7298845,97.0969415,97.0285865,97.129099,96.984043,97.052328,94.90161599999999,94.909007,95.406762,96.1141975,96.339092,96.500996,97.2662785,97.271116,97.6575215,97.698308,97.49767700000001,97.68724850000001,0.0535985,0.056377,0.054869,0.057676000000000005,0.0566295,0.057084,0.0570175,0.0536925,0.053962,0.0551045,0.0532965,0.054169
563,151,2013,1757.4900120000002,8,6.51,2.3,4.8,3.6,3.59,5.891752525435161,10.0,9.11238279436418,5.0,10.0,10.0,8.82247655887284,9.9,5.0,5.0,5.0,7.45,7.388076361436,5.0,5.0,5.0,5.0,7.5,5.0,6.25,8.27333333333333,7.177777777777781,7.2337037037037,5.0,5.0,5.0,5.0,5.0,7.5,5.0,6.25,10.0,7.5,8.75,6.0,10.0,10.0,3.6666666666666696,4.0,10.0,7.5,7.5,7.52380952380952,7.0,0.0,0.0,0.0,7.5,3.75,5.695270413110321,8.852941176470589,9.98032424352281,10.0,5.0,3.0,4.0,6.670067774440921,7.90066663888687,3.30626565066024,4.16018143259192,4.00277759026674,3.3333333333333304,5.83333333333333,4.869959496839231,8.33268357087342,4.54046943137639,3.9532543910228997,0.9142857142857141,4.5020020657618,8.519565002514941,6.60245131889186,8.90711962568461,10.0,8.50728398677285,8.45333333333333,7.44,5.2384,7.04391111111111,5.68049290710383,5.881231425086809,5.78086216609532,10.0,6.74722911303936,8.46153846153846,10.0,8.40292252485927,7.80692395051643,10.0,7.48743718592965,9.0,8.829145728643221,10.0,6.5469375664350995,8.59083932500412,8.0,10.0,8.8562961485732,4.55618841687495,3.55555555555556,8.29898338604973,2.91211337549649,8.3864748311987,7.6572507682276605,5.89442772223385,7.85995653315009,7.32,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,85.060822,86.436989,87.439536,89.05855600000002,89.737299,89.706164,89.868066,92.894388,94.494727,94.033929,92.097332,90.889294,88.732778,89.67505,90.378436,91.048643,91.552957,91.878107,92.355879,93.404322,94.266964,94.2736,93.709564,93.497222,0.004338,-0.035975,-0.022417,-0.033975,-0.013350999999999998,0.019172,0.037602,0.068701,0.075936,0.07488099999999999,0.057033000000000014,0.055387
564,152,2013,8647.990381,2,6.82,4.9,5.2,3.3,4.46,7.4645429250432,10.0,10.0,2.5,9.992672317775199,9.98681017199536,8.49589649795411,10.0,10.0,10.0,10.0,10.0,8.65347980766577,10.0,10.0,10.0,10.0,7.5,7.5,7.5,8.48222222222222,7.45,7.81074074074074,7.5,7.5,5.0,5.0,5.0,7.5,7.5,7.5,7.5,7.5,7.5,7.0,10.0,10.0,3.6666666666666696,4.0,10.0,5.0,10.0,7.52380952380952,7.0,10.0,10.0,10.0,10.0,10.0,7.51182497837147,5.741176470588241,3.4581969274892996,10.0,10.0,4.0,7.0,7.73665973209958,6.787206626035419,1.69374922350988,2.45437383920288,2.82951929640549,8.33333333333333,6.66666666666667,4.802620499547009,8.83229811312781,2.74731662558814,4.750189083245361,0.756756756756757,4.20743894030139,8.358525969983361,8.03348792147559,9.944751381215461,0.0,6.5841913181686,9.35333333333333,9.1,7.9479999999999995,8.80044444444444,5.108077038216599,5.98472042139814,5.54639872980737,10.0,4.13206503814303,0.0,5.86315898970431,3.33174134261578,6.9196461292169,8.0,2.47777218587485,10.0,6.825924061958291,5.56666666666667,4.88174365204746,6.53042083568018,6.0,0.0,5.37175942316761,3.1188605528242097,4.66666666666667,9.315047471413529,3.1604894085056503,9.85746184563562,6.07673573626642,6.03254361355201,6.07674236622597,6.12,73.0,5.488,1.05613,0.701288521289825,0.29091,0.0398642159998417,0.15513750910759,1.93129,62.08971,61.965157,61.778327,61.716051,61.716051,61.653774,61.466945,60.532796,60.47051999999999,60.844179,60.968732,61.466945,60.47464599999999,60.41683100000001,60.41683100000001,60.41683100000001,60.47464599999999,60.47464599999999,60.41683100000001,59.95431,59.95431,60.18557,60.3012,60.648091,-0.02159,-0.026419,-0.03125,-0.030333,-0.022682,-0.017856999999999998,-0.015952,-0.026052,-0.026078,-0.01809,-0.014099,-0.007042000000000001
